Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount,Target,RSI,MA5,MA20
1755648000000,2025-08-20,BTCUSDT,112872.95,114615.38,112380.0,114271.24,15636.34194,1776149566.1247735,2998370,112500.0,540.0809969090215,114527.774,111537.38
1755561600000,2025-08-19,BTCUSDT,116227.05,116725.69,112732.58,112872.94,18065.47424,2065010895.8584664,3291182,114271.24,848.5323926928866,114403.644,111577.76550000001
1755475200000,2025-08-18,BTCUSDT,117405.01,117543.75,114640.14,116227.05,17745.93954,2053814085.4717772,3346280,112872.94,246.22261836463457,114561.44399999999,111832.251
1755388800000,2025-08-17,BTCUSDT,117380.66,118575.0,117172.21,117405.01,5898.64192,695629197.9038073,1177563,116227.05,200.77183780160013,114655.24799999999,112193.103
1755302400000,2025-08-16,BTCUSDT,117342.04,117898.99,117143.98,117380.66,6393.68117,751719391.7723638,1179842,117405.01,208.049316175346,115631.38,112529.1365
1755216000000,2025-08-15,BTCUSDT,118295.09,119216.82,116803.99,117342.05,13623.33874,1607609329.685101,2895016,117380.66,198.75879147540616,116245.54199999999,112859.6955
1755129600000,2025-08-14,BTCUSDT,123306.44,124474.0,117180.0,118295.09,27980.947586,3359128391.1085243,4350449,117342.05,254.55807157234665,117329.972,113189.1645
1755043200000,2025-08-13,BTCUSDT,120134.09,123667.79,118920.92,123306.43,23210.07102,2811581348.3874574,3712817,118295.09,162.67209213893244,118745.848,113792.4855
1754956800000,2025-08-12,BTCUSDT,118686.0,120324.43,118207.47,120134.08,16720.10893,1992762473.5852575,2737841,123306.43,228.07334013470535,119291.66200000001,114337.31850000001
1754870400000,2025-08-11,BTCUSDT,119294.27,122335.16,118050.11,118686.0,26494.33429,3194611530.5410695,4021743,120134.08,222.6691796846752,119552.72999999998,114859.301
1754784000000,2025-08-10,BTCUSDT,116462.25,119311.11,116460.63,119294.01,14322.77073,1694198747.8718708,2317065,118686.0,281.3261798283572,119943.122,115383.18499999998
1754697600000,2025-08-09,BTCUSDT,116674.74,117944.05,116299.13,116462.25,9514.13144,1111837601.7023723,1390951,119294.01,1403.401679359503,119576.554,115787.42749999999
1754611200000,2025-08-08,BTCUSDT,117472.02,117630.0,115878.71,116674.74,10045.31278,1172199778.7242548,2095304,116462.25,-5009.833492822993,118250.21600000001,115992.81950000001
1754524800000,2025-08-07,BTCUSDT,114992.27,117621.0,114259.0,117472.01,13468.56263,1564454297.836927,2314671,116674.74,279.27256783473865,117717.802,116303.31949999998
1754438400000,2025-08-06,BTCUSDT,114129.75,115716.0,113355.13,114992.27,9761.15318,1118028732.8589184,2026500,117472.01,1680.1270404837528,116979.05600000001,116464.772
1754352000000,2025-08-05,BTCUSDT,115055.03,115127.81,112650.0,114129.75,12042.79078,1371861747.1466167,2581052,114992.27,963.8863471805602,115946.204,116665.6605
1754265600000,2025-08-04,BTCUSDT,114208.81,115720.0,114107.6,115055.03,9667.67916,1109938874.0629709,1954230,114129.75,-826.3843620415977,115664.76000000001,116743.7325
1754179200000,2025-08-03,BTCUSDT,112546.35,114799.97,111920.0,114208.8,7397.76046,841090034.1542541,1419281,115055.03,-266.1724354782695,115171.572,116682.26999999999
1754092800000,2025-08-02,BTCUSDT,113297.92,114063.49,112003.0,112546.35,11507.33428,1301882737.326722,2165714,114208.8,-175.98023295982222,114186.43999999999,116462.78800000002
1754006400000,2025-08-01,BTCUSDT,115764.07,116052.0,112722.58,113297.93,24487.10206,2810268577.1513696,4160829,112546.35,-228.9499322473107,113847.572,116502.68450000002
1753920000000,2025-07-31,BTCUSDT,117840.29,118922.45,115500.0,115764.08,17010.0073,2002870016.7022424,1859532,113297.93,-425.60558828293847,114174.438,116577.3265
1753833600000,2025-07-30,BTCUSDT,117950.75,118792.0,115796.23,117840.3,15586.73631,1832696878.2229855,1997369,115764.08,-143.37383121147863,114731.492,116825.69450000001
1753747200000,2025-07-29,BTCUSDT,118062.32,119273.36,116950.75,117950.76,15137.93445,1788682083.6856463,1956694,117840.3,-364.008024476483,115479.884,116911.87999999998
1753660800000,2025-07-28,BTCUSDT,119415.56,119800.0,117427.5,118062.32,13961.74754,1655882235.896518,1824777,117950.76,-1292.1722678296662,116583.07800000001,116944.7455
1753574400000,2025-07-27,BTCUSDT,117919.99,119766.65,117825.5,119415.55,9328.30919,1107883542.1607983,1095080,118062.32,7243.903241730618,117806.602,117046.48999999999
1753488000000,2025-07-26,BTCUSDT,117614.31,118297.35,117138.38,117919.99,6991.67206,823629079.7493103,790372,119415.55,603.9650417769944,118237.78400000001,117075.38700000002
1753401600000,2025-07-25,BTCUSDT,118340.98,118451.57,114723.16,117614.31,38406.34873,4456778786.620494,3282355,117919.99,914.4342624817792,118192.58599999998,117041.348
1753315200000,2025-07-24,BTCUSDT,118756.0,119450.0,117103.1,118340.99,15806.89043,1873181653.2018075,2081435,117614.31,980.5933393173495,118270.63200000001,116793.076
1753228800000,2025-07-23,BTCUSDT,119954.43,120090.0,117301.0,118755.99,14558.75083,1722126986.886661,2101404,118340.99,237.42892670017963,118409.36600000001,116724.17150000001
1753142400000,2025-07-22,BTCUSDT,117380.36,120247.8,116128.0,119954.42,20959.12973,2481252763.6519103,2778733,118755.99,173.99423486652464,118517.13999999998,116787.5925
1753056000000,2025-07-21,BTCUSDT,117265.11,119676.73,116515.0,117380.36,17107.33128,2020783266.9633648,2509543,119954.42,396.0431422636784,118409.214,116691.91
1752969600000,2025-07-20,BTCUSDT,117840.01,118856.8,116467.02,117265.12,12962.92889,1528864683.816082,1615935,117380.36,301.3202151607168,118339.376,116732.05350000001
1752883200000,2025-07-19,BTCUSDT,117924.84,118499.9,117277.34,117840.0,6635.80306,783327898.4969696,1133382,117265.12,184.8288043221598,118239.178,116790.3165
1752796800000,2025-07-18,BTCUSDT,119177.56,120820.71,116812.76,117924.84,19924.66266,2367355518.470308,2805236,117840.0,197.0526766243563,118072.948,116812.95800000001
1752710400000,2025-07-17,BTCUSDT,118630.44,120998.71,117453.57,119177.56,15728.57651,1869114355.1231644,2347985,117924.84,231.55313638867125,117917.576,117022.2225
1752624000000,2025-07-16,BTCUSDT,117758.08,120063.84,117017.29,118630.43,17039.90851,2023850383.7234876,2429625,119177.56,737.5748294584533,118167.59,117247.25650000002
1752537600000,2025-07-15,BTCUSDT,119841.17,119940.83,115736.92,117758.09,32018.46083,3755258445.553272,3805374,118630.43,-2967.426169097447,118266.18399999998,117382.4095
1752451200000,2025-07-14,BTCUSDT,119086.65,123218.0,118905.18,119841.18,27269.348877,3299746181.077073,4076133,117758.09,432.235813948262,118666.42,117664.02850000001
1752364800000,2025-07-13,BTCUSDT,117420.0,119488.0,117224.79,119086.64,9550.792947,1132096857.0116916,1650283,119841.18,-1926.2533823842175,118898.78,117991.04299999999
1752278400000,2025-07-12,BTCUSDT,117527.66,118200.0,116900.05,117420.0,8446.60437,993093353.4068904,1441851,119086.64,-1267.1533430668492,118547.268,118197.14649999999
1752192000000,2025-07-11,BTCUSDT,116010.01,118869.98,115222.22,117527.66,25873.521148,3039521803.027247,3708194,117420.0,-7436.006924409061,118326.714,118285.3255
1752105600000,2025-07-10,BTCUSDT,111234.0,116868.0,110500.0,116010.0,24883.450665,2826460280.445224,3227017,117527.66,-245.2442953423215,117977.09599999999,118193.81049999999
1752019200000,2025-07-09,BTCUSDT,108922.99,111999.79,108324.53,111233.99,17282.2865,1902054744.194924,2328484,116010.0,-70.48152087210843,116255.65800000001,117857.972
1751932800000,2025-07-08,BTCUSDT,108262.94,109216.56,107429.57,108922.98,9216.0208,1000112813.4398944,1723244,111233.99,-37.19541601096503,114222.926,117401.00499999998
1751846400000,2025-07-07,BTCUSDT,109203.85,109700.0,107513.2,108262.94,9405.37601,1020848316.053704,1961940,108922.98,-45.003849773291165,112391.514,116843.3745
1751760000000,2025-07-06,BTCUSDT,108198.12,109700.0,107800.01,109203.84,6447.607,700733299.51122,1256591,108262.94,-62.57182482186448,110726.75,116407.567
1751673600000,2025-07-05,BTCUSDT,107984.25,108420.56,107756.31,108198.12,3736.9757,403928702.1967476,710020,109203.84,-46.352059971706666,109164.374,115936.75750000002
1751587200000,2025-07-04,BTCUSDT,109584.77,109767.59,107245.0,107984.24,11793.86615,1276215111.668365,1975212,108198.12,-44.105687785445525,108514.424,115418.92
1751500800000,2025-07-03,BTCUSDT,108849.59,110529.18,108530.4,109584.78,13047.08225,1429459048.6383262,2568944,107984.24,-49.33074666572139,108646.78399999999,114960.35949999999
1751414400000,2025-07-02,BTCUSDT,105681.13,109730.0,105100.19,108849.6,17691.89592,1915699005.8772895,2444708,109584.78,-48.38229475412612,108764.116,114405.11849999998
1751328000000,2025-07-01,BTCUSDT,107146.51,107540.0,105250.85,105681.14,10505.62437,1117432945.8926363,2013289,108849.6,-39.18365150141375,108059.576,113820.1575
1751241600000,2025-06-30,BTCUSDT,108356.93,108789.99,106733.33,107146.5,9754.12491,1050407152.345058,1773485,105681.14,-32.41089968396207,107849.25200000001,113314.22649999999
1751155200000,2025-06-29,BTCUSDT,107296.79,108528.5,107172.52,108356.93,6831.7364,736708189.9495683,1223202,107146.5,-49.62752954180476,107923.79000000001,112840.073
1751068800000,2025-06-28,BTCUSDT,107047.58,107577.75,106811.51,107296.79,3282.17352,352025390.60311353,653305,108356.93,-52.600805475733296,107466.192,112308.67050000001
1750982400000,2025-06-27,BTCUSDT,106947.06,107735.34,106356.76,107047.59,12232.44042,1308420348.9100096,2304499,107296.79,-49.78239649162629,107105.79,111702.17199999999
1750896000000,2025-06-26,BTCUSDT,107340.59,108272.45,106562.5,106947.06,10573.27279,1136093974.6816015,2597742,107047.59,-57.56663952315674,107358.974,111118.00349999999
1750809600000,2025-06-25,BTCUSDT,106083.0,108135.3,105808.03,107340.58,16701.15551,1789545470.94629,2988892,106947.06,-144.10889169134464,107397.79,110597.128
1750723200000,2025-06-24,BTCUSDT,105333.94,106290.0,104622.02,106083.0,14651.69335,1543451113.4563613,2973481,107340.58,-197.5630110071195,106943.004,109909.219
1750636800000,2025-06-23,BTCUSDT,100963.87,106074.2,99613.33,105333.93,27666.50609,2836166831.044449,4944207,106083.0,-191.55789840253072,106550.43199999999,109221.5835
1750550400000,2025-06-22,BTCUSDT,102120.02,103399.62,98200.0,100963.87,28746.41072,2892695407.808688,5121309,105333.93,-56.67314322746313,105333.688,108398.777
1750464000000,2025-06-21,BTCUSDT,103297.98,103982.64,100837.9,102120.01,11154.21332,1144829784.7306418,2172578,100963.87,-95.8520000460668,104368.278,107628.39450000001
1750377600000,2025-06-20,BTCUSDT,104658.59,106524.65,102345.0,103297.99,16419.06283,1714411911.0114017,3029404,102120.01,-149.45788210189386,103559.76,106992.794
1750291200000,2025-06-19,BTCUSDT,104886.79,105226.17,103929.27,104658.59,7678.60737,803402575.962045,1718045,103297.99,-137.3075338141646,103274.878,106664.024
1750204800000,2025-06-18,BTCUSDT,104551.17,105550.27,103500.0,104886.78,13968.64167,1461383024.362209,3468170,104658.59,-176.44556149408731,103185.448,106462.21399999999
1750118400000,2025-06-17,BTCUSDT,106794.53,107771.34,103371.02,104551.17,17866.33025,1883173484.8991,3723010,104886.78,-618.7969592113063,103902.908,106276.6255
1750032000000,2025-06-16,BTCUSDT,105594.02,108952.38,104980.37,106794.53,14922.6654,1599849840.7325244,2928998,104551.17,-2207.637014518276,104837.812,106156.15999999999
1749945600000,2025-06-15,BTCUSDT,105414.63,106128.57,104494.53,105594.01,7164.20047,754596887.8748003,1564768,106794.53,-237.42236474454617,105297.01599999999,106025.95449999999
1749859200000,2025-06-14,BTCUSDT,106066.59,106252.0,104300.0,105414.64,8798.93969,925568614.1784064,1521776,105594.01,-348.5264192545772,105448.226,105897.47450000001
1749772800000,2025-06-13,BTCUSDT,105671.74,106179.53,102664.31,106066.59,26180.81734,2735461890.6929703,5452577,105414.64,-735.1416921508668,105684.188,105721.56499999999
1749686400000,2025-06-12,BTCUSDT,108645.13,108813.55,105671.72,105671.73,17778.67218,1908309274.086835,3517420,106066.59,-565.4803070577808,105908.3,105562.67149999998
1749600000000,2025-06-11,BTCUSDT,110274.39,110392.01,108064.0,108645.12,13115.91638,1434884639.7506304,2667014,105671.73,750.5795146181833,106278.41799999999,105710.8705
1749513600000,2025-06-10,BTCUSDT,110263.02,110400.0,108331.03,110274.39,17071.82839,1867620550.1921728,3003420,108645.12,272.4843071153008,107214.49399999999,105867.26499999998
1749427200000,2025-06-09,BTCUSDT,105734.01,110530.17,105318.37,110263.02,19975.37451,2154922022.221173,2839846,110274.39,231.70362074946857,108184.17,105962.56949999998
1749340800000,2025-06-08,BTCUSDT,105552.15,106488.14,104964.14,105734.0,8048.06305,850887129.4282976,1295154,110263.02,239.42492133338072,108117.652,105884.43000000001
1749254400000,2025-06-07,BTCUSDT,104288.43,105900.0,103871.09,105552.15,8344.93206,877915380.954823,1402494,105734.0,299.07696073004035,108093.73599999999,105809.65800000001
1749168000000,2025-06-06,BTCUSDT,101508.69,105333.0,101095.8,104288.44,15839.07385,1642382404.935575,2709327,105552.15,917.4375283961848,107222.4,105676.727
1749081600000,2025-06-05,BTCUSDT,104696.86,105909.71,100372.26,101508.68,22321.50154,2301567892.5305448,3963295,104288.44,-245.28192869002595,105469.25799999999,105385.13200000001
1748995200000,2025-06-04,BTCUSDT,105376.9,106000.0,104179.0,104696.86,14034.89482,1476928482.368878,2274464,101508.68,-5626.658593091863,104356.026,105315.825
1748908800000,2025-06-03,BTCUSDT,105858.0,106794.67,104872.5,105376.89,13259.52634,1402493746.5993218,2470698,104696.86,1376.5174635469618,104284.604,105317.973
1748822400000,2025-06-02,BTCUSDT,105642.93,105935.63,103659.88,105857.99,13453.98813,1409004206.9863732,2997656,105376.89,-1025.4682127832332,104345.772,105562.679
1748736000000,2025-06-01,BTCUSDT,104591.88,105866.91,103752.49,105642.93,9709.70006,1016188486.9505996,1939359,105857.99,19631.888798038024,104616.67,105738.825
1748649600000,2025-05-31,BTCUSDT,103985.47,104900.0,103068.55,104591.88,11289.35922,1174000801.507038,2343787,105642.93,-1167.2808595459285,105233.31000000001,105803.51950000001
1748563200000,2025-05-30,BTCUSDT,105589.75,106313.12,103621.0,103985.48,23706.49799,2493078549.591861,4307572,104591.88,-430.153619943204,105091.03400000001,105769.86399999999
1748476800000,2025-05-29,BTCUSDT,107781.78,108891.91,105322.86,105589.75,19834.70116,2128639017.5081615,3774926,103985.48,-12876.604049768755,105133.606,105805.0125
1748390400000,2025-05-28,BTCUSDT,108938.17,109284.7,106769.43,107781.78,15633.78829,1689136748.513031,2933262,105589.75,-1132.216739639083,105518.36399999999,105966.54299999999
1748304000000,2025-05-27,BTCUSDT,109434.78,110718.0,107516.57,108938.17,21276.65635,2327603851.1192646,3735509,107781.78,-696.142850728174,106177.41200000001,106073.725
1748217600000,2025-05-26,BTCUSDT,109004.2,110422.22,108670.58,109434.79,14649.11593,1605578282.1079032,2887863,108938.17,-1183.0795793438867,107145.99399999999,106265.764
1748131200000,2025-05-25,BTCUSDT,107761.9,109299.99,106600.64,109004.19,17710.04695,1904366455.425858,3151168,109434.79,299.6345778074058,108149.736,106445.2415
1748044800000,2025-05-24,BTCUSDT,107318.3,109506.03,106875.41,107761.91,16782.53129,1819958819.7748585,2805418,109004.19,443.4246252986735,108584.16799999999,106530.00749999999
1747958400000,2025-05-23,BTCUSDT,111696.22,111800.0,106800.0,107318.3,31737.72309,3469704446.390405,5251192,107761.91,323.4017413345834,108491.472,106612.33599999998
1747872000000,2025-05-22,BTCUSDT,109643.99,111980.0,109177.37,111696.21,31630.77313,3509432834.573417,5794216,107318.3,139.155712915692,109043.08,106764.89050000001
1747785600000,2025-05-21,BTCUSDT,106850.0,110797.38,106100.01,109643.99,45531.040345,4914709514.320026,6835279,111696.21,222.1156508925376,109084.92000000001,106733.3705
1747699200000,2025-05-20,BTCUSDT,105573.73,107320.0,104184.72,106849.99,23705.48275,2509102444.6695986,3878351,109643.99,699.7705518973572,108654.08,106562.719
1747612800000,2025-05-19,BTCUSDT,106454.27,107108.62,102000.0,105573.74,30260.03524,3150324504.5954514,4881371,106849.99,-3457.245382585755,108216.446,106554.706
1747526400000,2025-05-18,BTCUSDT,103126.65,106660.0,103105.09,106454.26,21599.98726,2262214972.0749383,3193300,105573.74,1319.776169992478,108043.638,106599.8115
1747440000000,2025-05-17,BTCUSDT,103463.9,103709.86,102612.5,103126.65,11250.89622,1160418362.950618,2568597,106454.26,-730.7890228837733,106329.726,106541.722
1747353600000,2025-05-16,BTCUSDT,103763.71,104550.33,103100.49,103463.9,15683.88024,1628832372.324148,3237442,103126.65,-2117.6022853636946,105093.70800000001,106639.48300000001
1747267200000,2025-05-15,BTCUSDT,103507.83,104192.7,101383.07,103763.71,17998.98604,1850183474.529204,4139477,103463.9,-533.4236927997216,104476.452,106592.8255
1747180800000,2025-05-14,BTCUSDT,104103.72,104356.95,102602.05,103507.82,16452.9081,1704708279.3884108,3025221,103763.71,-176.6160656627581,104063.26800000001,106499.372
1747094400000,2025-05-13,BTCUSDT,102791.32,104976.25,101429.7,104103.72,21253.42409,2197244118.1523666,3703531,103507.82,-144.54612210282454,103593.16,106411.65849999999
1747008000000,2025-05-12,BTCUSDT,104118.0,105819.45,100718.37,102791.32,31272.77792,3242348937.383069,5298407,104103.72,-97.7108348498603,103526.094,106269.07800000001
1746921600000,2025-05-11,BTCUSDT,104809.53,104972.0,103345.06,104118.0,17987.12197,1873381777.2124252,3100176,102791.32,-160.0033973300258,103656.91400000002,106245.384
1746835200000,2025-05-10,BTCUSDT,102971.99,104984.57,102818.76,104809.53,15324.78611,1588386278.502415,2227845,104118.0,-288.2284800737026,103866.07800000001,106286.5865
1746748800000,2025-05-09,BTCUSDT,103261.61,104361.3,102315.14,102971.99,27617.39907,2847518447.981513,4406929,104809.53,-195.78907164928404,103758.912,106155.69849999998
1746662400000,2025-05-08,BTCUSDT,97030.5,104145.76,96876.29,103261.6,34962.02847,3508645830.5650144,4991147,102971.99,-52.41854691562489,103590.488,105929.68950000001
1746576000000,2025-05-07,BTCUSDT,96834.02,97732.0,95784.61,97030.5,16644.83854,1611730124.5924544,2849139,103261.6,-35.052154479053684,102438.324,105334.30600000001
1746489600000,2025-05-06,BTCUSDT,94733.68,96920.65,93377.0,96834.02,16122.64513,1526847764.5636685,2512960,97030.5,-44.14250442044042,100981.528,104704.26749999999
1746403200000,2025-05-05,BTCUSDT,94277.61,95199.0,93514.1,94733.68,17251.18189,1626999380.1759968,2623300,96834.02,-40.786674612502,98966.35800000001,103990.742
1746316800000,2025-05-04,BTCUSDT,95856.42,96304.48,94151.38,94277.62,11036.38342,1053542403.8531588,1674726,94733.68,-29.078464995269627,97227.48400000001,103316.5275
1746230400000,2025-05-03,BTCUSDT,96887.13,96935.67,95753.01,95856.42,9723.34838,935906144.9651498,1181239,94277.62,-70.41840491978942,95746.448,102743.4335
1746144000000,2025-05-02,BTCUSDT,96489.9,97895.68,96350.0,96887.14,14905.74811,1446387651.5840576,2698263,95856.42,-88.38774715817524,95717.776,102002.98000000001
1746057600000,2025-05-01,BTCUSDT,94172.0,97424.02,94130.43,96489.91,21380.45343,2053857614.2732673,2925716,96887.14,-75.79587010915873,95648.954,101345.276
1745971200000,2025-04-30,BTCUSDT,94256.82,95228.45,92910.0,94172.0,17661.2751,1664825670.9831252,3214149,96489.91,-59.05469471347976,95536.61799999999,100711.3765
